CLIENT_NAME,PRODUCT,ESTIMATE,REGION,SysCode,DMA,TIMEZONE,ORDERED_DAYPART,NETWORK,Rate,SPOTLENGTH,DATE_AIRED,TIME_AIRED,SZSPOTTITLE,DISCLAIMER
SUPER STROKE,GOLFChannel,RE010795,SRIO,1944,Lima,EST,06:00-23:59,GOLF,.1100,30,07/05/2023,16:21:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,SRIO,1944,Lima,EST,06:00-23:59,GOLF,.1100,30,07/05/2023,21:33:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,SRIO,1944,Lima,EST,06:00-23:59,GOLF,.1100,30,07/09/2023,16:37:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2473,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.2300,30,07/05/2023,10:13:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2473,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.2300,30,07/06/2023,10:07:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2473,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.2300,30,07/08/2023,09:19:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2473,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.2300,30,07/04/2023,10:18:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2287,Norfolk,EST,06:00-23:59,GOLF,.1300,30,07/03/2023,07:52:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2287,Norfolk,EST,06:00-23:59,GOLF,.1300,30,07/05/2023,10:13:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9984,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.0300,30,07/04/2023,09:40:24,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9984,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.0300,30,07/04/2023,18:37:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2469,Columbia SC,EST,06:00-23:59,GOLF,.1700,30,07/09/2023,10:21:22,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0675,Florence/Myrtle,EST,06:00-23:59,GOLF,.0600,30,07/06/2023,08:50:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9527,Raleigh/Durham,EST,06:00-23:59,GOLF,.1700,30,07/05/2023,07:45:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0185,Linc/Hast/Kearn,CST,06:00-23:59,GOLF,.1700,30,07/03/2023,15:29:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0185,Linc/Hast/Kearn,CST,06:00-23:59,GOLF,.1700,30,07/04/2023,13:22:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0185,Linc/Hast/Kearn,CST,06:00-23:59,GOLF,.1700,30,07/06/2023,07:50:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0185,Linc/Hast/Kearn,CST,06:00-23:59,GOLF,.1700,30,07/06/2023,13:56:34,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/06/2023,12:15:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/03/2023,16:19:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/05/2023,20:57:04,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/04/2023,16:16:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,09:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,23:30:47,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/07/2023,21:43:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/09/2023,08:55:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1963,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/09/2023,13:18:19,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1963,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/06/2023,17:49:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5734,St. Louis,CST,06:00-23:59,GOLF,.0300,30,07/04/2023,11:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,6582,Norfolk,EST,06:00-23:59,GOLF,.0100,30,07/03/2023,07:52:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,3218,Norfolk,EST,06:00-23:59,GOLF,.0800,30,07/03/2023,06:33:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,3218,Norfolk,EST,06:00-23:59,GOLF,.0800,30,07/07/2023,12:17:11,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2287,Norfolk,EST,06:00-23:59,GOLF,.1300,30,07/03/2023,10:13:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,08:22:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/08/2023,13:11:40,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/08/2023,10:10:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5961,Kansas City,CST,06:00-23:59,GOLF,.2000,30,07/08/2023,13:40:26,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,19:43:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2409,Kansas City,CST,06:00-23:59,GOLF,.3600,30,07/06/2023,15:26:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2409,Kansas City,CST,06:00-23:59,GOLF,.3600,30,07/06/2023,23:30:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,23:47:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9527,Raleigh/Durham,EST,06:00-23:59,GOLF,.1700,30,07/07/2023,07:46:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,3479,Norfolk,EST,06:00-23:59,GOLF,.0400,30,07/05/2023,06:47:52,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,3479,Norfolk,EST,06:00-23:59,GOLF,.0400,30,07/05/2023,09:06:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0668,Raleigh/Durham,EST,06:00-23:59,GOLF,.2900,30,07/05/2023,09:06:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0668,Raleigh/Durham,EST,06:00-23:59,GOLF,.2900,30,07/03/2023,09:17:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,1173,Columbia SC,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,18:49:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0906,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/03/2023,22:44:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,5744,Charlotte,EST,06:00-23:59,GOLF,.0800,30,07/04/2023,20:53:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,5744,Charlotte,EST,06:00-23:59,GOLF,.0800,30,07/04/2023,11:16:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4964,Charlotte,EST,06:00-23:59,GOLF,.0600,30,07/07/2023,07:46:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1432,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,09:17:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/04/2023,08:17:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6179,Kansas City,CST,06:00-23:59,GOLF,.1700,30,07/04/2023,11:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1739,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,09:54:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2150,Green/Spart/Ash,EST,06:00-23:59,GOLF,.0600,30,07/06/2023,10:08:22,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,3408,Green/Spart/Ash,EST,06:00-23:59,GOLF,.1200,30,07/03/2023,08:50:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0652,Green/Spart/Ash,EST,06:00-23:59,GOLF,.2400,30,07/04/2023,10:18:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,5376,Green/Nw Brn/Wsh,EST,06:00-23:59,GOLF,.0200,30,07/04/2023,09:40:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2402,Green/Spart/Ash,EST,06:00-23:59,GOLF,.4400,30,07/04/2023,23:50:54,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9986,Green/Spart/Ash,EST,06:00-23:59,GOLF,.0600,30,07/04/2023,10:18:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,9986,Green/Spart/Ash,EST,06:00-23:59,GOLF,.0600,30,07/06/2023,08:11:40,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0833,Green/Nw Brn/Wsh,EST,06:00-23:59,GOLF,.1200,30,07/05/2023,08:13:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0833,Green/Nw Brn/Wsh,EST,06:00-23:59,GOLF,.1200,30,07/05/2023,10:13:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0833,Green/Nw Brn/Wsh,EST,06:00-23:59,GOLF,.1200,30,07/04/2023,11:16:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0659,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/04/2023,21:59:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0659,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/04/2023,11:16:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0659,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/06/2023,08:50:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0659,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/07/2023,20:24:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,0659,Charlotte,EST,06:00-23:59,GOLF,.1300,30,07/07/2023,21:22:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4698,Charlotte,EST,06:00-23:59,GOLF,.0900,30,07/04/2023,06:29:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4698,Charlotte,EST,06:00-23:59,GOLF,.0900,30,07/07/2023,19:22:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,5899,Florence/Myrtle,EST,06:00-23:59,GOLF,.1700,30,07/03/2023,18:29:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,6944,Charlotte,EST,06:00-23:59,GOLF,.0900,30,07/05/2023,10:13:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,6944,Charlotte,EST,06:00-23:59,GOLF,.0900,30,07/04/2023,20:53:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,6944,Charlotte,EST,06:00-23:59,GOLF,.0900,30,07/04/2023,11:16:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,1189,Raleigh/Durham,EST,06:00-23:59,GOLF,.0700,30,07/06/2023,08:17:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,1189,Raleigh/Durham,EST,06:00-23:59,GOLF,.0700,30,07/06/2023,08:11:10,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,08:22:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,13:53:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,07:41:01,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,14:21:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/04/2023,18:46:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2876,St Joseph,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,15:29:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,19:52:16,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,22:48:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0305,Omaha,CST,06:00-23:59,GOLF,.0300,30,07/08/2023,20:43:47,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0185,Linc/Hast/Kearn,CST,06:00-23:59,GOLF,.1700,30,07/03/2023,09:13:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1181,Kansas City,CST,06:00-23:59,GOLF,.1200,30,07/03/2023,14:27:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1181,Kansas City,CST,06:00-23:59,GOLF,.1200,30,07/09/2023,15:38:04,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5257,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/04/2023,08:18:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,SRIO,0550,Toledo,EST,06:00-23:59,GOLF,.0800,30,07/03/2023,09:17:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,SRIO,0550,Toledo,EST,06:00-23:59,GOLF,.0800,30,07/09/2023,08:14:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,SRIO,0550,Toledo,EST,06:00-23:59,GOLF,.0800,30,07/06/2023,11:16:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2088,St. Louis,CST,06:00-23:59,GOLF,.1600,30,07/03/2023,06:52:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/03/2023,18:53:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,15:19:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/09/2023,08:24:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/03/2023,23:10:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,07:40:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/06/2023,08:18:40,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/07/2023,09:17:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5981,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,11:33:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3370,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/07/2023,15:19:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/04/2023,13:22:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/05/2023,19:51:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/08/2023,08:19:57,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/09/2023,14:15:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,1510,St. Louis,CST,06:00-23:59,GOLF,.2100,30,07/08/2023,19:47:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,9837,St. Louis,CST,06:00-23:59,GOLF,.6200,30,07/09/2023,12:20:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2876,St Joseph,CST,06:00-23:59,GOLF,.0400,30,07/05/2023,13:57:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2876,St Joseph,CST,06:00-23:59,GOLF,.0400,30,07/03/2023,09:13:28,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2439,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0400,30,07/08/2023,08:51:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2439,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,23:47:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/05/2023,11:33:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3369,St. Louis,CST,06:00-23:59,GOLF,.1500,30,07/06/2023,18:48:10,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/09/2023,08:55:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/09/2023,18:55:34,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,18:46:09,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,6113,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,21:43:56,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/08/2023,11:49:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/08/2023,19:47:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3877,Kansas City,CST,06:00-23:59,GOLF,.0500,30,07/06/2023,10:37:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5962,Kansas City,CST,06:00-23:59,GOLF,.2300,30,07/07/2023,12:48:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,5757,St. Louis,CST,06:00-23:59,GOLF,.1600,30,07/08/2023,08:51:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2758,St. Louis,CST,06:00-23:59,GOLF,.0400,30,07/09/2023,07:54:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,0305,Omaha,CST,06:00-23:59,GOLF,.0300,30,07/03/2023,23:09:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/07/2023,07:40:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,7665,St. Louis,CST,06:00-23:59,GOLF,.0600,30,07/05/2023,11:33:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3370,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/03/2023,10:22:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,3370,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/06/2023,14:29:35,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,9168,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/07/2023,07:40:07,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,9168,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/06/2023,06:47:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,9168,St. Louis,CST,06:00-23:59,GOLF,.1300,30,07/08/2023,08:20:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2486,Pad/Cape Gir/Har,CST,06:00-23:59,GOLF,.2000,30,07/03/2023,07:15:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/03/2023,09:13:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/08/2023,14:11:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGMO,2656,Kansas City,CST,06:00-23:59,GOLF,.0900,30,07/09/2023,12:49:23,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,1028,Raleigh/Durham,EST,06:00-23:59,GOLF,.0700,30,07/09/2023,10:22:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4963,Charlotte,EST,06:00-23:59,GOLF,.2500,30,07/04/2023,21:59:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4963,Charlotte,EST,06:00-23:59,GOLF,.2500,30,07/04/2023,23:51:03,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,4963,Charlotte,EST,06:00-23:59,GOLF,.2500,30,07/03/2023,18:29:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGNC,2033,Grsbro/WnSal/Hpt,EST,06:00-23:59,GOLF,.1100,30,07/03/2023,07:52:48,SSFYG11823H,This is not final. Actual invoice may vary
